name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[60] Total Num: 5603, avg: 37.92113210104174rec_026/head/000000/000017.jpg 0.0,0.0 0.45317248,0.109438635
[60] Total Num: 5604, avg: 37.91912263786438rec_026/head/000001/000017.jpg 0.0,0.0 0.66969955,0.14734183
[60] Total Num: 5605, avg: 37.91934195646164rec_026/head/000000/000018.jpg 0.0,0.0 0.47291744,0.12048881
[60] Total Num: 5606, avg: 37.9175541936113rec_026/head/000527/000018.jpg 0.0,0.0 0.6553998,0.16083662
[60] Total Num: 5607, avg: 37.91765866323919rec_026/head/000000/000019.jpg 0.0,0.0 0.48929748,0.12135656
[60] Total Num: 5608, avg: 37.91603569755195rec_026/head/000527/000019.jpg 0.0,0.0 0.67869884,0.16396007
[60] Total Num: 5609, avg: 37.91637688555288rec_026/head/000000/000020.jpg 0.0,0.0 0.49511665,0.112204514
[60] Total Num: 5610, avg: 37.91479255913754rec_026/head/000000/000021.jpg 0.0,0.0 0.5053402,0.11837912
[60] Total Num: 5611, avg: 37.91332326151656rec_026/head/000000/000022.jpg 0.0,0.0 0.48553592,0.11886585
[60] Total Num: 5612, avg: 37.91165942958705rec_026/head/000001/000022.jpg 0.0,0.0 0.7146674,0.16026767
[60] Total Num: 5613, avg: 37.9123497841767rec_026/head/000000/000023.jpg 0.0,0.0 0.42485058,0.10794124
[60] Total Num: 5614, avg: 37.91006205927593rec_026/head/000000/000024.jpg 0.0,0.0 0.3907396,0.1103638
[60] Total Num: 5615, avg: 37.9074457252445rec_026/head/000000/000025.jpg 0.0,0.0 0.3527255,0.10340663
[60] Total Num: 5616, avg: 37.90443965320057rec_026/head/000000/000026.jpg 0.0,0.0 0.35198689,0.11186221
[60] Total Num: 5617, avg: 37.901451647720755rec_026/head/000000/000027.jpg 0.0,0.0 0.37038428,0.11497179
[60] Total Num: 5618, avg: 37.89865238631169rec_026/head/000001/000027.jpg 0.0,0.0 0.55549514,0.15936689
[60] Total Num: 5619, avg: 37.897776798471035rec_026/head/000000/000028.jpg 0.0,0.0 0.4027031,0.114486165
[60] Total Num: 5620, avg: 37.89529292223752rec_026/head/000001/000029.jpg 0.0,0.0 0.6326615,0.1441953
[60] Total Num: 5621, avg: 37.89514292871994rec_026/head/000000/000029.jpg 0.0,0.0 0.43387252,0.10216158
[60] Total Num: 5622, avg: 37.89293749819709rec_026/head/000001/000030.jpg 0.0,0.0 0.6437659,0.12345927
[60] Total Num: 5623, avg: 37.892860923083624rec_026/head/000000/000030.jpg 0.0,0.0 0.45400617,0.084419206
[60] Total Num: 5624, avg: 37.890822304917265rec_026/head/000000/000031.jpg 0.0,0.0 0.45009357,0.07504059
[60] Total Num: 5625, avg: 37.888729748770764rec_026/head/000000/000032.jpg 0.0,0.0 0.44012466,0.07761554
[60] Total Num: 5626, avg: 37.8865421171114rec_026/head/000001/000033.jpg 0.0,0.0 0.5845738,0.1237748
[60] Total Num: 5627, avg: 37.88587814021277rec_026/head/000000/000033.jpg 0.0,0.0 0.39988494,0.0844414
[60] Total Num: 5628, avg: 37.88330247093497rec_026/head/000000/000034.jpg 0.0,0.0 0.33331814,0.08419492
[60] Total Num: 5629, avg: 37.88006782924039rec_026/head/000001/000034.jpg 0.0,0.0 0.50854766,0.12395664
[60] Total Num: 5630, avg: 37.878653389893664rec_026/head/000000/000035.jpg 0.0,0.0 0.27111202,0.07217916
[60] Total Num: 5631, avg: 37.87477892762794rec_026/head/000001/000035.jpg 0.0,0.0 0.43548656,0.10734706
[60] Total Num: 5632, avg: 37.872608549410046rec_026/head/000000/000036.jpg 0.0,0.0 0.20662746,0.044736467
[60] Total Num: 5633, avg: 37.86803491214114rec_026/head/000000/000037.jpg 0.0,0.0 0.18640809,0.022398287
[60] Total Num: 5634, avg: 37.86322275332957rec_026/head/000001/000037.jpg 0.0,0.0 0.33335444,0.048684735
[60] Total Num: 5635, avg: 37.85992757561145rec_026/head/000000/000038.jpg 0.0,0.0 0.18770021,0.010181299
[60] Total Num: 5636, avg: 37.85512099757872rec_026/head/000000/000039.jpg 0.0,0.0 0.22598606,0.015158159
[60] Total Num: 5637, avg: 37.85070757299054rec_026/head/000000/000040.jpg 0.0,0.0 0.26234183,0.025714999
[60] Total Num: 5638, avg: 37.84667258783714rec_026/head/000000/000041.jpg 0.0,0.0 0.30996245,0.040072005
[60] Total Num: 5639, avg: 37.843135775944866rec_026/head/000000/000042.jpg 0.0,0.0 0.36353013,0.055822667
[60] Total Num: 5640, avg: 37.840160412692974rec_026/head/000000/000043.jpg 0.0,0.0 0.41134033,0.047849365
[60] Total Num: 5641, avg: 37.837656918012456rec_026/head/000000/000044.jpg 0.0,0.0 0.4456489,0.022635387
[60] Total Num: 5642, avg: 37.83548159938586rec_026/head/000000/000045.jpg 0.0,0.0 0.44971377,-0.007145509
[60] Total Num: 5643, avg: 37.833343419163334rec_026/head/000000/000046.jpg 0.0,0.0 0.42243388,-0.024816457
[60] Total Num: 5644, avg: 37.83093547342753rec_026/head/000527/000046.jpg 0.0,0.0 0.5793802,-0.0077307574
[60] Total Num: 5645, avg: 37.830114875043144rec_026/head/000000/000047.jpg 0.0,0.0 0.38302663,-0.021211384
[60] Total Num: 5646, avg: 37.827307163633655rec_026/head/000000/000048.jpg 0.0,0.0 0.32761934,-0.0060183275
[60] Total Num: 5647, avg: 37.82393315120007rec_026/head/000000/000049.jpg 0.0,0.0 0.2701418,-0.008620001
[60] Total Num: 5648, avg: 37.81997807626285rec_026/head/000000/000050.jpg 0.0,0.0 0.22510698,-0.027343333
[60] Total Num: 5649, avg: 37.81558276772346rec_026/head/000000/000051.jpg 0.0,0.0 0.20900789,-0.046934247
[60] Total Num: 5650, avg: 37.811061281419725rec_026/head/000000/000052.jpg 0.0,0.0 0.22320338,-0.06070821
[60] Total Num: 5651, avg: 37.80671417986499rec_026/head/000000/000053.jpg 0.0,0.0 0.24663918,-0.055679806
[60] Total Num: 5652, avg: 37.80258699350301rec_026/head/000000/000054.jpg 0.0,0.0 0.30066672,-0.05141473
[60] Total Num: 5653, avg: 37.79899012032228rec_026/head/000000/000055.jpg 0.0,0.0 0.34945828,-0.048239574
[60] Total Num: 5654, avg: 37.79587827060015rec_026/head/000000/000056.jpg 0.0,0.0 0.39682436,-0.04742424
[60] Total Num: 5655, avg: 37.793242323039955rec_026/head/000000/000057.jpg 0.0,0.0 0.4442719,-0.055870324
[60] Total Num: 5656, avg: 37.79109395561804rec_026/head/000000/000058.jpg 0.0,0.0 0.46489912,-0.07152966
[60] Total Num: 5657, avg: 37.78917355785809rec_026/head/000000/000059.jpg 0.0,0.0 0.47900414,-0.0998048
[60] Total Num: 5658, avg: 37.7874414593014rec_026/head/000000/000060.jpg 0.0,0.0 0.4564393,-0.13427055
[60] Total Num: 5659, avg: 37.78556763392213rec_026/head/000000/000061.jpg 0.0,0.0 0.4123366,-0.15879244
[60] Total Num: 5660, avg: 37.78334799735874rec_026/head/000000/000062.jpg 0.0,0.0 0.36619094,-0.16585313
[60] Total Num: 5661, avg: 37.780726684173004rec_026/head/000000/000063.jpg 0.0,0.0 0.3039962,-0.15040962
[60] Total Num: 5662, avg: 37.77747569797283rec_026/head/000000/000064.jpg 0.0,0.0 0.25528398,-0.12606405
[60] Total Num: 5663, avg: 37.77367920685181rec_026/head/000001/000064.jpg 0.0,0.0 0.41910115,-0.12044033
[60] Total Num: 5664, avg: 37.771411262311325rec_026/head/000000/000065.jpg 0.0,0.0 0.20988157,-0.1169872
[60] Total Num: 5665, avg: 37.76716973740177rec_026/head/000000/000066.jpg 0.0,0.0 0.16952921,-0.12644935
[60] Total Num: 5666, avg: 37.76263915133444rec_026/head/000000/000067.jpg 0.0,0.0 0.15738155,-0.15142089
[60] Total Num: 5667, avg: 37.758179234413284rec_026/head/000000/000068.jpg 0.0,0.0 0.16549075,-0.18453468
[60] Total Num: 5668, avg: 37.754016864026006rec_026/head/000000/000069.jpg 0.0,0.0 0.1843881,-0.20997342
[60] Total Num: 5669, avg: 37.75017231554829rec_026/head/000001/000069.jpg 0.0,0.0 0.34795314,-0.21291472
[60] Total Num: 5670, avg: 37.74761358950514rec_026/head/000527/000069.jpg 0.0,0.0 0.30718082,-0.21039422
[60] Total Num: 5671, avg: 37.74469992915563rec_026/head/000000/000070.jpg 0.0,0.0 0.22938044,-0.2331203
[60] Total Num: 5672, avg: 37.741334185490366rec_026/head/000000/000071.jpg 0.0,0.0 0.27778107,-0.23155299
[60] Total Num: 5673, avg: 37.73831431437953rec_026/head/000000/000072.jpg 0.0,0.0 0.32472274,-0.20870796
[60] Total Num: 5674, avg: 37.73554085368998rec_026/head/000000/000073.jpg 0.0,0.0 0.36095008,-0.19711794
[60] Total Num: 5675, avg: 37.73302264042937rec_026/head/000000/000074.jpg 0.0,0.0 0.38804683,-0.20191771
[60] Total Num: 5676, avg: 37.73076650233702rec_026/head/000000/000075.jpg 0.0,0.0 0.402083,-0.2237697
[60] Total Num: 5677, avg: 37.72873431968811rec_026/head/000000/000076.jpg 0.0,0.0 0.40436038,-0.25406688
[60] Total Num: 5678, avg: 37.726870626029694rec_026/head/000000/000077.jpg 0.0,0.0 0.38692063,-0.29008034
[60] Total Num: 5679, avg: 37.725061626013265rec_026/head/000000/000078.jpg 0.0,0.0 0.3518871,-0.32428494
[60] Total Num: 5680, avg: 37.72320022538002rec_026/head/000000/000079.jpg 0.0,0.0 0.2993641,-0.35177115
[60] Total Num: 5681, avg: 37.721177482732365rec_026/head/000000/000080.jpg 0.0,0.0 0.22592689,-0.34052593
[60] Total Num: 5682, avg: 37.71863487347485rec_026/head/000000/000081.jpg 0.0,0.0 0.15308231,-0.2978788
[60] Total Num: 5683, avg: 37.71536381553301rec_026/head/000000/000082.jpg 0.0,0.0 0.10545771,-0.26597655
[60] Total Num: 5684, avg: 37.71160795712028rec_026/head/000527/000082.jpg 0.0,0.0 0.2331442,-0.2730045
[60] Total Num: 5685, avg: 37.70857350403442rec_026/head/000000/000083.jpg 0.0,0.0 0.08608369,-0.25571463
[60] Total Num: 5686, avg: 37.704657476977395rec_026/head/000001/000083.jpg 0.0,0.0 0.24807408,-0.25720826
[60] Total Num: 5687, avg: 37.701608382151065rec_026/head/000000/000084.jpg 0.0,0.0 0.08923892,-0.2592525
[60] Total Num: 5688, avg: 37.6977386706677rec_026/head/000000/000085.jpg 0.0,0.0 0.11492741,-0.26729688
[60] Total Num: 5689, avg: 37.694037086593816rec_026/head/000000/000086.jpg 0.0,0.0 0.15565307,-0.27535486
[60] Total Num: 5690, avg: 37.690587688862465rec_026/head/000001/000086.jpg 0.0,0.0 0.32484242,-0.2783022
[60] Total Num: 5691, avg: 37.68823882416246rec_026/head/000527/000086.jpg 0.0,0.0 0.28691134,-0.28262976
[60] Total Num: 5692, avg: 37.68564374234469rec_026/head/000000/000087.jpg 0.0,0.0 0.19068502,-0.25674033
[60] Total Num: 5693, avg: 37.682230030552745rec_026/head/000000/000088.jpg 0.0,0.0 0.20627111,-0.21723847
[60] Total Num: 5694, avg: 37.67861520404625rec_026/head/000000/000089.jpg 0.0,0.0 0.1921625,-0.18524724
[60] Total Num: 5695, avg: 37.67467645055705rec_026/head/000000/000090.jpg 0.0,0.0 0.16102682,-0.18267885
[60] Total Num: 5696, avg: 37.67050576777406rec_026/head/000000/000091.jpg 0.0,0.0 0.109403946,-0.20096399
[60] Total Num: 5697, avg: 37.66619109308255rec_026/head/000001/000091.jpg 0.0,0.0 0.27458802,-0.20239004
[60] Total Num: 5698, avg: 37.662995411462326rec_026/head/000000/000092.jpg 0.0,0.0 0.04428884,-0.21699515
[60] Total Num: 5699, avg: 37.65861257803476rec_026/head/000001/000092.jpg 0.0,0.0 0.20274833,-0.21255982
[60] Total Num: 5700, avg: 37.65494786576148rec_026/head/000000/000093.jpg 0.0,0.0 -0.019223487,-0.20438388
[60] Total Num: 5701, avg: 37.6504059168075rec_026/head/000000/000094.jpg 0.0,0.0 -0.061496478,-0.17351665
[60] Total Num: 5702, avg: 37.645651683914444rec_026/head/000001/000094.jpg 0.0,0.0 0.0784463,-0.16841517
[60] Total Num: 5703, avg: 37.640915627270196rec_026/head/000000/000095.jpg 0.0,0.0 -0.08468182,-0.14768492
[60] Total Num: 5704, avg: 37.63602508654901rec_026/head/000001/000095.jpg 0.0,0.0 0.04865593,-0.14320847
[60] Total Num: 5705, avg: 37.63094652336528rec_026/head/000000/000096.jpg 0.0,0.0 -0.090938255,-0.13483839
[60] Total Num: 5706, avg: 37.62598309603965rec_026/head/000001/000096.jpg 0.0,0.0 0.032793235,-0.1318416
[60] Total Num: 5707, avg: 37.62075387487652rec_026/head/000000/000097.jpg 0.0,0.0 -0.08215066,-0.14328156
[60] Total Num: 5708, avg: 37.61581944543922rec_026/head/000001/000097.jpg 0.0,0.0 0.035280123,-0.13810045
[60] Total Num: 5709, avg: 37.61066079778346rec_026/head/000000/000098.jpg 0.0,0.0 -0.05866628,-0.15789177
[60] Total Num: 5710, avg: 37.60576329894639rec_026/head/000000/000099.jpg 0.0,0.0 -0.022349043,-0.17166163
[60] Total Num: 5711, avg: 37.60091509648612rec_026/head/000001/000099.jpg 0.0,0.0 0.11733207,-0.17265207
[60] Total Num: 5712, avg: 37.59642290424513rec_026/head/000000/000100.jpg 0.0,0.0 0.019029802,-0.15782204
[60] Total Num: 5713, avg: 37.59143621917552rec_026/head/000000/000101.jpg 0.0,0.0 0.046696033,-0.13264063
[60] Total Num: 5714, avg: 37.58626696850974rec_026/head/000001/000101.jpg 0.0,0.0 0.20030674,-0.12662695
[60] Total Num: 5715, avg: 37.582061431696864rec_026/head/000000/000102.jpg 0.0,0.0 0.057092357,-0.09874032
[60] Total Num: 5716, avg: 37.57662936514007rec_026/head/000001/000102.jpg 0.0,0.0 0.21861026,-0.091875054
[60] Total Num: 5717, avg: 37.57243025784966rec_026/head/000000/000103.jpg 0.0,0.0 0.054185126,-0.059803035
[60] Total Num: 5718, avg: 37.56666776659177rec_026/head/000001/000103.jpg 0.0,0.0 0.22462033,-0.047703683
[60] Total Num: 5719, avg: 37.562398728155955rec_026/head/000000/000104.jpg 0.0,0.0 0.038917568,-0.035532612
[60] Total Num: 5720, avg: 37.55635968316538rec_026/head/000001/000104.jpg 0.0,0.0 0.21398802,-0.021156557
[60] Total Num: 5721, avg: 37.5519484113997rec_026/head/000527/000104.jpg 0.0,0.0 0.17180923,-0.021320589
[60] Total Num: 5722, avg: 37.54711911377849rec_026/head/000000/000105.jpg 0.0,0.0 0.017581766,-0.035285883
[60] Total Num: 5723, avg: 37.540953044874016rec_026/head/000001/000105.jpg 0.0,0.0 0.19171937,-0.019973125
[60] Total Num: 5724, avg: 37.53632384837416rec_026/head/000527/000105.jpg 0.0,0.0 0.14920525,-0.023049409
[60] Total Num: 5725, avg: 37.531278112554rec_026/head/000000/000106.jpg 0.0,0.0 -0.018181512,-0.04928531
[60] Total Num: 5726, avg: 37.525249198295015rec_026/head/000001/000106.jpg 0.0,0.0 0.16156876,-0.036376603
[60] Total Num: 5727, avg: 37.52035338732127rec_026/head/000527/000106.jpg 0.0,0.0 0.11399961,-0.0332873
[60] Total Num: 5728, avg: 37.51499077189965rec_026/head/000000/000107.jpg 0.0,0.0 -0.06215282,-0.06670793
[60] Total Num: 5729, avg: 37.509354040015126rec_026/head/000000/000108.jpg 0.0,0.0 -0.116003886,-0.08217754
[60] Total Num: 5730, avg: 37.504228353573076rec_026/head/000000/000109.jpg 0.0,0.0 -0.16892615,-0.08494627
[60] Total Num: 5731, avg: 37.49957278376291rec_026/head/000527/000109.jpg 0.0,0.0 -0.041605614,-0.077834815
[60] Total Num: 5732, avg: 37.493912637474985rec_026/head/000000/000110.jpg 0.0,0.0 -0.21104376,-0.06808618
[60] Total Num: 5733, avg: 37.48958728916834rec_026/head/000527/000110.jpg 0.0,0.0 -0.09309987,-0.05751652
[60] Total Num: 5734, avg: 37.48414222422272rec_026/head/000000/000111.jpg 0.0,0.0 -0.24050839,-0.037922557
[60] Total Num: 5735, avg: 37.480038117201474rec_026/head/000527/000111.jpg 0.0,0.0 -0.1281107,-0.023133606
[60] Total Num: 5736, avg: 37.4748041967138rec_026/head/000000/000112.jpg 0.0,0.0 -0.25297034,-0.0020276345
[60] Total Num: 5737, avg: 37.470798581260254rec_026/head/000527/000112.jpg 0.0,0.0 -0.14671832,0.0128725255
[60] Total Num: 5738, avg: 37.46573890942317rec_026/head/000000/000113.jpg 0.0,0.0 -0.247241,0.030650968
[60] Total Num: 5739, avg: 37.461697501419124rec_026/head/000527/000113.jpg 0.0,0.0 -0.14719518,0.04879714
[60] Total Num: 5740, avg: 37.45671843139977rec_026/head/000000/000114.jpg 0.0,0.0 -0.22726727,0.049868986
[60] Total Num: 5741, avg: 37.4525151991929rec_026/head/000001/000114.jpg 0.0,0.0 -0.0877001,0.07307973
[60] Total Num: 5742, avg: 37.44713115058114rec_026/head/000000/000115.jpg 0.0,0.0 -0.19991596,0.044170935
[60] Total Num: 5743, avg: 37.44265262336096rec_026/head/000527/000115.jpg 0.0,0.0 -0.10034178,0.067235075
[60] Total Num: 5744, avg: 37.437338246359865rec_026/head/000000/000116.jpg 0.0,0.0 -0.1612625,0.021943118
[60] Total Num: 5745, avg: 37.43244472702667rec_026/head/000000/000117.jpg 0.0,0.0 -0.12232886,0.005118905
[60] Total Num: 5746, avg: 37.42715105938052rec_026/head/000527/000117.jpg 0.0,0.0 -0.021001253,0.02583527
[60] Total Num: 5747, avg: 37.4209705113366rec_026/head/000000/000118.jpg 0.0,0.0 -0.09576535,0.0011923858
[60] Total Num: 5748, avg: 37.41541491012289rec_026/head/000001/000118.jpg 0.0,0.0 0.05471139,0.025010465
[60] Total Num: 5749, avg: 37.40950623514261rec_026/head/000527/000118.jpg 0.0,0.0 0.006585407,0.022119634
[60] Total Num: 5750, avg: 37.403230204050004rec_026/head/000000/000119.jpg 0.0,0.0 -0.08311769,0.014985521
[60] Total Num: 5751, avg: 37.39756782683847rec_026/head/000000/000120.jpg 0.0,0.0 -0.08964031,0.03589919
[60] Total Num: 5752, avg: 37.39202783694707rec_026/head/000001/000120.jpg 0.0,0.0 0.06174903,0.062248833
[60] Total Num: 5753, avg: 37.38640122148862rec_026/head/000000/000121.jpg 0.0,0.0 -0.124785185,0.05615796
[60] Total Num: 5754, avg: 37.38126574953755rec_026/head/000000/000122.jpg 0.0,0.0 -0.17020638,0.061367564
[60] Total Num: 5755, avg: 37.37657062718924rec_026/head/000001/000122.jpg 0.0,0.0 -0.020332845,0.0861665
[60] Total Num: 5756, avg: 37.37095833822541rec_026/head/000000/000123.jpg 0.0,0.0 -0.21095969,0.045993853
[60] Total Num: 5757, avg: 37.36661508657527rec_026/head/000527/000123.jpg 0.0,0.0 -0.12075907,0.06601915
[60] Total Num: 5758, avg: 37.36149428648729rec_026/head/000000/000124.jpg 0.0,0.0 -0.26219693,0.024841681
[60] Total Num: 5759, avg: 37.35762677700739rec_026/head/000000/000125.jpg 0.0,0.0 -0.30508026,0.009043048
[60] Total Num: 5760, avg: 37.35417705870716rec_026/head/000000/000126.jpg 0.0,0.0 -0.33979934,0.012653849
[60] Total Num: 5761, avg: 37.351074795638674rec_026/head/000527/000126.jpg 0.0,0.0 -0.26406598,0.027311303
[60] Total Num: 5762, avg: 37.34723196641049rec_026/head/000000/000127.jpg 0.0,0.0 -0.35680318,0.03221317
[60] Total Num: 5763, avg: 37.344312597936415rec_026/head/000000/000128.jpg 0.0,0.0 -0.34852847,0.0544989
[60] Total Num: 5764, avg: 37.341338570686666rec_026/head/000001/000128.jpg 0.0,0.0 -0.22699133,0.070287295
[60] Total Num: 5765, avg: 37.33722118403662rec_026/head/000527/000128.jpg 0.0,0.0 -0.27394208,0.07114761
[60] Total Num: 5766, avg: 37.33355596368138rec_026/head/000000/000129.jpg 0.0,0.0 -0.32088363,0.07155129
[60] Total Num: 5767, avg: 37.33034594405678rec_026/head/000001/000129.jpg 0.0,0.0 -0.20432973,0.09267886
[60] Total Num: 5768, avg: 37.32610002588267rec_026/head/000000/000130.jpg 0.0,0.0 -0.29565066,0.08763704
[60] Total Num: 5769, avg: 37.322688868627885rec_026/head/000001/000130.jpg 0.0,0.0 -0.17842275,0.113532774
[60] Total Num: 5770, avg: 37.31831723997267rec_026/head/000000/000131.jpg 0.0,0.0 -0.26097807,0.095225364
[60] Total Num: 5771, avg: 37.314605156824946rec_026/head/000000/000132.jpg 0.0,0.0 -0.22745566,0.08583473
[60] Total Num: 5772, avg: 37.31055104636677rec_026/head/000000/000133.jpg 0.0,0.0 -0.20123382,0.06503519
[60] Total Num: 5773, avg: 37.3061856755092rec_026/head/000001/000133.jpg 0.0,0.0 -0.065232426,0.08861778
[60] Total Num: 5774, avg: 37.30081602351182rec_026/head/000527/000133.jpg 0.0,0.0 -0.11128972,0.08853028
[60] Total Num: 5775, avg: 37.2957667684314rec_026/head/000000/000134.jpg 0.0,0.0 -0.19707644,0.053499553
[60] Total Num: 5776, avg: 37.29133452015051rec_026/head/000001/000134.jpg 0.0,0.0 -0.051936045,0.07740602
[60] Total Num: 5777, avg: 37.28580359356126rec_026/head/000527/000134.jpg 0.0,0.0 -0.09664479,0.07705906
[60] Total Num: 5778, avg: 37.280575483168015rec_026/head/000000/000135.jpg 0.0,0.0 -0.21980605,0.068113804
[60] Total Num: 5779, avg: 37.276404322558854rec_026/head/000001/000135.jpg 0.0,0.0 -0.076350234,0.09494009
[60] Total Num: 5780, avg: 37.271162093830846rec_026/head/000000/000136.jpg 0.0,0.0 -0.26034018,0.08516235
[60] Total Num: 5781, avg: 37.267426719237214rec_026/head/000001/000136.jpg 0.0,0.0 -0.122114606,0.10885682
[60] Total Num: 5782, avg: 37.262600580843866rec_026/head/000527/000136.jpg 0.0,0.0 -0.16612647,0.11225025
[60] Total Num: 5783, avg: 37.258140660500445rec_026/head/000000/000137.jpg 0.0,0.0 -0.3012912,0.08754122
[60] Total Num: 5784, avg: 37.25480337769823rec_026/head/000001/000137.jpg 0.0,0.0 -0.17090695,0.112082735
[60] Total Num: 5785, avg: 37.25038473957291rec_026/head/000000/000138.jpg 0.0,0.0 -0.34472597,0.078268215
[60] Total Num: 5786, avg: 37.24744381426103rec_026/head/000527/000138.jpg 0.0,0.0 -0.26341856,0.096756235
[60] Total Num: 5787, avg: 37.2437819895824rec_026/head/000000/000139.jpg 0.0,0.0 -0.3638476,0.05628268
[60] Total Num: 5788, avg: 37.24099002546718rec_026/head/000527/000139.jpg 0.0,0.0 -0.30091482,0.076754384
[60] Total Num: 5789, avg: 37.237627728964746rec_026/head/000000/000140.jpg 0.0,0.0 -0.38091373,0.037113756
[60] Total Num: 5790, avg: 37.23498272639113rec_026/head/000000/000141.jpg 0.0,0.0 -0.36257794,0.028964294
[60] Total Num: 5791, avg: 37.2321511706671rec_026/head/000527/000141.jpg 0.0,0.0 -0.31466854,0.044919167
[60] Total Num: 5792, avg: 37.22886625269111rec_026/head/000000/000142.jpg 0.0,0.0 -0.35246503,0.03769817
[60] Total Num: 5793, avg: 37.22594484332262rec_026/head/000527/000142.jpg 0.0,0.0 -0.2901604,0.053466674
[60] Total Num: 5794, avg: 37.22243622548054rec_026/head/000000/000143.jpg 0.0,0.0 -0.32161406,0.048801858
[60] Total Num: 5795, avg: 37.219228001837934rec_026/head/000000/000144.jpg 0.0,0.0 -0.28441685,0.049997333
[60] Total Num: 5796, avg: 37.215659989833426rec_026/head/000527/000144.jpg 0.0,0.0 -0.217994,0.0710082
[60] Total Num: 5797, avg: 37.211504456957435rec_026/head/000000/000145.jpg 0.0,0.0 -0.24957754,0.0447361
[60] Total Num: 5798, avg: 37.20759128449924rec_026/head/000000/000146.jpg 0.0,0.0 -0.21126276,0.018452281
[60] Total Num: 5799, avg: 37.203270241367946rec_026/head/000000/000147.jpg 0.0,0.0 -0.19698499,-0.013493603
