name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[40] Total Num: 13558, avg: 40.386604324582436rec_074/head/000044/000084.jpg 0.0,0.0 -0.37283173,0.04528097
[40] Total Num: 13559, avg: 40.38521224072867rec_074/head/000045/000084.jpg 0.0,0.0 0.022299478,0.033546817
[40] Total Num: 13560, avg: 40.382404176949564rec_074/head/000057/000084.jpg 0.0,0.0 -0.72769463,0.109957725
[40] Total Num: 13561, avg: 40.38252941968084rec_074/head/000014/000085.jpg 0.0,0.0 0.7503375,0.1950553
[40] Total Num: 13562, avg: 40.382806794915886rec_074/head/000031/000085.jpg 0.0,0.0 0.308412,0.19154657
[40] Total Num: 13563, avg: 40.38135621860351rec_074/head/000044/000085.jpg 0.0,0.0 -0.37800446,0.098636776
[40] Total Num: 13564, avg: 40.38002678444695rec_074/head/000045/000085.jpg 0.0,0.0 0.018824713,0.09028853
[40] Total Num: 13565, avg: 40.37743954291868rec_074/head/000057/000085.jpg 0.0,0.0 -0.73961383,0.18636833
[40] Total Num: 13566, avg: 40.37766626633249rec_074/head/000014/000086.jpg 1.0,0.0 0.7612265,0.2744873
[40] Total Num: 13567, avg: 40.37621811464494rec_074/head/000031/000086.jpg 0.0,0.0 0.31112042,0.24765362
[40] Total Num: 13568, avg: 40.374910856167375rec_074/head/000044/000086.jpg 0.0,0.0 -0.38891745,0.15592083
[40] Total Num: 13569, avg: 40.37369835418229rec_074/head/000045/000086.jpg 0.0,0.0 0.01377162,0.14804877
[40] Total Num: 13570, avg: 40.37135091312034rec_074/head/000057/000086.jpg 0.0,0.0 -0.7497596,0.2645307
[40] Total Num: 13571, avg: 40.37169622740966rec_074/head/000014/000087.jpg 0.0,0.0 0.7576576,0.35668308
[40] Total Num: 13572, avg: 40.37219195115002rec_074/head/000031/000087.jpg 0.0,0.0 0.3238547,0.3205307
[40] Total Num: 13573, avg: 40.3711240202279rec_074/head/000044/000087.jpg 0.0,0.0 -0.38984132,0.21769658
[40] Total Num: 13574, avg: 40.37002303600358rec_074/head/000045/000087.jpg 0.0,0.0 0.0120388055,0.21089189
[40] Total Num: 13575, avg: 40.36794072084859rec_074/head/000057/000087.jpg 0.0,0.0 -0.736084,0.3423301
[40] Total Num: 13576, avg: 40.36833533050731rec_074/head/000014/000088.jpg 0.0,0.0 0.7856513,0.45000938
[40] Total Num: 13577, avg: 40.36907899722452rec_074/head/000031/000088.jpg 0.0,0.0 0.33057112,0.3938677
[40] Total Num: 13578, avg: 40.368251974915225rec_074/head/000044/000088.jpg 0.0,0.0 -0.3954136,0.28277385
[40] Total Num: 13579, avg: 40.367311831916936rec_074/head/000045/000088.jpg 0.0,0.0 0.0075649656,0.28075108
[40] Total Num: 13580, avg: 40.36552421957587rec_074/head/000057/000088.jpg 0.0,0.0 -0.7467448,0.42770246
[40] Total Num: 13581, avg: 40.36609394185134rec_074/head/000014/000089.jpg 0.0,0.0 0.7496312,0.46383223
[40] Total Num: 13582, avg: 40.36673773981429rec_074/head/000031/000089.jpg 1.0,0.0 0.30322644,0.41443482
[40] Total Num: 13583, avg: 40.367109246028356rec_074/head/000044/000089.jpg 0.0,0.0 -0.41343287,0.31245518
[40] Total Num: 13584, avg: 40.366300220692864rec_074/head/000045/000089.jpg 0.0,0.0 -0.012530426,0.30388266
[40] Total Num: 13585, avg: 40.364611536896206rec_074/head/000057/000089.jpg 0.0,0.0 -0.7587031,0.46967196
[40] Total Num: 13586, avg: 40.36529670728137rec_074/head/000014/000090.jpg 0.0,0.0 0.6814777,0.46711043
[40] Total Num: 13587, avg: 40.36571853645659rec_074/head/000031/000090.jpg 0.0,0.0 0.25299767,0.4233678
[40] Total Num: 13588, avg: 40.36481082421803rec_074/head/000044/000090.jpg 0.0,0.0 -0.4260727,0.33908683
[40] Total Num: 13589, avg: 40.36410872488373rec_074/head/000045/000090.jpg 0.0,0.0 -0.04761043,0.32586378
[40] Total Num: 13590, avg: 40.36252651034447rec_074/head/000057/000090.jpg 0.0,0.0 -0.7477529,0.5125465
[40] Total Num: 13591, avg: 40.36325642354682rec_074/head/000014/000091.jpg 0.0,0.0 0.645958,0.43785855
[40] Total Num: 13592, avg: 40.36350054394275rec_074/head/000031/000091.jpg 0.0,0.0 0.22375414,0.41506794
[40] Total Num: 13593, avg: 40.3625055995155rec_074/head/000044/000091.jpg 1.0,0.0 -0.45113164,0.33994773
[40] Total Num: 13594, avg: 40.365681655759296rec_074/head/000045/000091.jpg 0.0,0.0 -0.07409091,0.31781566
[40] Total Num: 13595, avg: 40.36408663847602rec_074/head/000057/000091.jpg 0.0,0.0 -0.78560436,0.5291712
[40] Total Num: 13596, avg: 40.36497124482593rec_074/head/000014/000092.jpg 0.0,0.0 0.6540331,0.39437956
[40] Total Num: 13597, avg: 40.365156631019rec_074/head/000031/000092.jpg 1.0,0.0 0.21076323,0.37665328
[40] Total Num: 13598, avg: 40.36579749111197rec_074/head/000044/000092.jpg 0.0,0.0 -0.47132882,0.307229
[40] Total Num: 13599, avg: 40.36517276879099rec_074/head/000045/000092.jpg 0.0,0.0 -0.08993996,0.27779365
[40] Total Num: 13600, avg: 40.363433365234116rec_074/head/000057/000092.jpg 0.0,0.0 -0.798399,0.4899077
[40] Total Num: 13601, avg: 40.36428835137597rec_074/head/000014/000093.jpg 0.0,0.0 0.6233221,0.34136298
[40] Total Num: 13602, avg: 40.364267792846185rec_074/head/000031/000093.jpg 1.0,0.0 0.19599698,0.33640492
[40] Total Num: 13603, avg: 40.36490888200663rec_074/head/000044/000093.jpg 0.0,0.0 -0.4722511,0.27366528
[40] Total Num: 13604, avg: 40.364218531835235rec_074/head/000045/000093.jpg 0.0,0.0 -0.09877864,0.25057802
[40] Total Num: 13605, avg: 40.36238437190638rec_074/head/000057/000093.jpg 0.0,0.0 -0.8053692,0.45217645
[40] Total Num: 13606, avg: 40.36319919435304rec_074/head/000014/000094.jpg 0.0,0.0 0.61219317,0.24651556
[40] Total Num: 13607, avg: 40.36298673033053rec_074/head/000031/000094.jpg 1.0,0.0 0.18925208,0.26446784
[40] Total Num: 13608, avg: 40.36357127487286rec_074/head/000044/000094.jpg 0.0,0.0 -0.4731529,0.19470373
[40] Total Num: 13609, avg: 40.362747557603996rec_074/head/000045/000094.jpg 0.0,0.0 -0.10554346,0.17190585
[40] Total Num: 13610, avg: 40.36062994795732rec_074/head/000057/000094.jpg 0.0,0.0 -0.7994362,0.3475027
[40] Total Num: 13611, avg: 40.361268122921345rec_074/head/000014/000095.jpg 1.0,0.0 0.61407334,0.13506997
[40] Total Num: 13612, avg: 40.36001934240628rec_074/head/000031/000095.jpg 1.0,0.0 0.18036957,0.16717201
[40] Total Num: 13613, avg: 40.360558734061385rec_074/head/000044/000095.jpg 0.0,0.0 -0.46758324,0.09893017
[40] Total Num: 13614, avg: 40.3596023371256rec_074/head/000045/000095.jpg 0.0,0.0 -0.103216305,0.0774358
[40] Total Num: 13615, avg: 40.35718065492887rec_074/head/000057/000095.jpg 0.0,0.0 -0.80724037,0.21371773
[40] Total Num: 13616, avg: 40.35770426170475rec_074/head/000014/000096.jpg 0.0,0.0 0.57147056,0.0042237323
[40] Total Num: 13617, avg: 40.35714510337321rec_074/head/000031/000096.jpg 0.0,0.0 0.17049298,0.06916724
[40] Total Num: 13618, avg: 40.35495516453554rec_074/head/000044/000096.jpg 0.0,0.0 -0.43774068,-0.009748729
[40] Total Num: 13619, avg: 40.35383405095184rec_074/head/000045/000096.jpg 0.0,0.0 -0.09286908,-0.022662647
[40] Total Num: 13620, avg: 40.35127332189722rec_074/head/000057/000096.jpg 0.0,0.0 -0.76190645,0.0478927
[40] Total Num: 13621, avg: 40.35152084904657rec_074/head/000014/000097.jpg 1.0,0.0 0.55102634,-0.10212351
[40] Total Num: 13622, avg: 40.35049204137957rec_074/head/000031/000097.jpg 0.0,0.0 0.17916451,-0.0173378
[40] Total Num: 13623, avg: 40.348287117203505rec_074/head/000044/000097.jpg 0.0,0.0 -0.39827242,-0.096419394
[40] Total Num: 13624, avg: 40.34704632561717rec_074/head/000045/000097.jpg 0.0,0.0 -0.070880525,-0.110496655
[40] Total Num: 13625, avg: 40.344636790434436rec_074/head/000057/000097.jpg 0.0,0.0 -0.71510273,-0.097385
[40] Total Num: 13626, avg: 40.34470572907423rec_074/head/000014/000098.jpg 0.0,0.0 0.5346713,-0.21013933
[40] Total Num: 13627, avg: 40.34414475250858rec_074/head/000031/000098.jpg 0.0,0.0 0.15771079,-0.09367462
[40] Total Num: 13628, avg: 40.34195473139438rec_074/head/000032/000098.jpg 0.0,0.0 -0.14475384,-0.19226065
[40] Total Num: 13629, avg: 40.340004187133864rec_074/head/000044/000098.jpg 0.0,0.0 -0.38713247,-0.18065244
[40] Total Num: 13630, avg: 40.33883223568705rec_074/head/000045/000098.jpg 0.0,0.0 -0.07211317,-0.19101727
[40] Total Num: 13631, avg: 40.336730460176675rec_074/head/000057/000098.jpg 0.0,0.0 -0.6735436,-0.22687745
[40] Total Num: 13632, avg: 40.336734791013406rec_074/head/000014/000114.jpg 0.0,0.0 0.56393963,-0.024764923
[40] Total Num: 13633, avg: 40.336148155037435rec_074/head/000031/000114.jpg 0.0,0.0 0.15035844,0.046557132
[40] Total Num: 13634, avg: 40.33385090656079rec_074/head/000032/000114.jpg 0.0,0.0 -0.18284738,-0.055266142
[40] Total Num: 13635, avg: 40.33169509441012rec_074/head/000044/000114.jpg 0.0,0.0 -0.46453935,-0.035374388
[40] Total Num: 13636, avg: 40.33069449970168rec_074/head/000045/000114.jpg 0.0,0.0 -0.11257237,-0.059173975
[40] Total Num: 13637, avg: 40.32827114405911rec_074/head/000057/000114.jpg 0.0,0.0 -0.7662332,0.0177043
[40] Total Num: 13638, avg: 40.32853386483725rec_074/head/000014/000115.jpg 0.0,0.0 0.5926174,0.077807955
[40] Total Num: 13639, avg: 40.328085337200655rec_074/head/000031/000115.jpg 1.0,0.0 0.16452889,0.1260265
[40] Total Num: 13640, avg: 40.32866822544525rec_074/head/000044/000115.jpg 0.0,0.0 -0.47460037,0.05375118
[40] Total Num: 13641, avg: 40.32771701636915rec_074/head/000045/000115.jpg 0.0,0.0 -0.11376681,0.026794085
[40] Total Num: 13642, avg: 40.325251705096086rec_074/head/000057/000115.jpg 0.0,0.0 -0.8217913,0.15517741
[40] Total Num: 13643, avg: 40.325793868358176rec_074/head/000014/000116.jpg 0.0,0.0 0.6227928,0.17278527
[40] Total Num: 13644, avg: 40.32553947245166rec_074/head/000031/000116.jpg 1.0,0.0 0.16008905,0.20460165
[40] Total Num: 13645, avg: 40.32618882709043rec_074/head/000044/000116.jpg 0.0,0.0 -0.50690037,0.13518678
[40] Total Num: 13646, avg: 40.325429994837556rec_074/head/000045/000116.jpg 0.0,0.0 -0.13064311,0.10396906
[40] Total Num: 13647, avg: 40.323175313366335rec_074/head/000057/000116.jpg 0.0,0.0 -0.8726139,0.28515878
[40] Total Num: 13648, avg: 40.32402445646897rec_074/head/000014/000117.jpg 0.0,0.0 0.58085376,0.23443434
[40] Total Num: 13649, avg: 40.323678162566694rec_074/head/000031/000117.jpg 1.0,0.0 0.13164163,0.25581288
[40] Total Num: 13650, avg: 40.324483294695156rec_074/head/000044/000117.jpg 0.0,0.0 -0.5135291,0.20038354
[40] Total Num: 13651, avg: 40.3238292388228rec_074/head/000045/000117.jpg 0.0,0.0 -0.15532629,0.16521625
[40] Total Num: 13652, avg: 40.32182521221556rec_074/head/000057/000117.jpg 0.0,0.0 -0.8575627,0.38911682
[40] Total Num: 13653, avg: 40.322735093442596rec_074/head/000014/000118.jpg 0.0,0.0 0.53633356,0.25331578
[40] Total Num: 13654, avg: 40.32224852839139rec_074/head/000031/000118.jpg 1.0,0.0 0.09827098,0.28926995
[40] Total Num: 13655, avg: 40.32321534335592rec_074/head/000044/000118.jpg 0.0,0.0 -0.5336423,0.23619233
[40] Total Num: 13656, avg: 40.322691486612044rec_074/head/000045/000118.jpg 0.0,0.0 -0.19424783,0.19696884
[40] Total Num: 13657, avg: 40.32089582610972rec_074/head/000057/000118.jpg 0.0,0.0 -0.8545989,0.4536652
[40] Total Num: 13658, avg: 40.32188529403284rec_074/head/000014/000119.jpg 1.0,0.0 0.4894143,0.23747815
[40] Total Num: 13659, avg: 40.321276633851966rec_074/head/000031/000119.jpg 0.0,0.0 0.056532014,0.27516103
[40] Total Num: 13660, avg: 40.3195024984481rec_074/head/000044/000119.jpg 0.0,0.0 -0.56124425,0.24252445
[40] Total Num: 13661, avg: 40.319093547334944rec_074/head/000045/000119.jpg 0.0,0.0 -0.23124604,0.19766791
[40] Total Num: 13662, avg: 40.317413345307216rec_074/head/000057/000119.jpg 0.0,0.0 -0.9123302,0.4963952
[40] Total Num: 13663, avg: 40.3186672098431rec_074/head/000014/000120.jpg 0.0,0.0 0.37207866,0.15140851
[40] Total Num: 13664, avg: 40.317395324193605rec_074/head/000031/000120.jpg 0.0,0.0 0.020509345,0.20106758
[40] Total Num: 13665, avg: 40.315292279860095rec_074/head/000044/000120.jpg 0.0,0.0 -0.46753317,0.16822065
[40] Total Num: 13666, avg: 40.314416563974646rec_074/head/000045/000120.jpg 0.0,0.0 -0.21447079,0.13204321
[40] Total Num: 13667, avg: 40.31252042668166rec_074/head/000057/000120.jpg 0.0,0.0 -0.64232504,0.35486022
[40] Total Num: 13668, avg: 40.31259551171398rec_074/head/000014/000121.jpg 1.0,0.0 0.36250144,0.106224105
[40] Total Num: 13669, avg: 40.31235022618196rec_074/head/000031/000121.jpg 1.0,0.0 -0.0029805312,0.16152726
[40] Total Num: 13670, avg: 40.313639817549216rec_074/head/000044/000121.jpg 0.0,0.0 -0.4927335,0.13210161
[40] Total Num: 13671, avg: 40.31282305836965rec_074/head/000045/000121.jpg 0.0,0.0 -0.2426132,0.09693686
[40] Total Num: 13672, avg: 40.31096788529698rec_074/head/000057/000121.jpg 0.0,0.0 -0.6678777,0.3140183
[40] Total Num: 13673, avg: 40.31106880398742rec_074/head/000014/000122.jpg 0.0,0.0 0.35379767,0.0637738
[40] Total Num: 13674, avg: 40.3096261456805rec_074/head/000031/000122.jpg 0.0,0.0 -0.016747419,0.12781684
[40] Total Num: 13675, avg: 40.30721854023311rec_074/head/000044/000122.jpg 0.0,0.0 -0.51327705,0.08877322
[40] Total Num: 13676, avg: 40.3064507140098rec_074/head/000045/000122.jpg 0.0,0.0 -0.26412174,0.055007305
[40] Total Num: 13677, avg: 40.30463334262804rec_074/head/000057/000122.jpg 0.0,0.0 -0.7150712,0.25861877
[40] Total Num: 13678, avg: 40.304839093949184rec_074/head/000014/000123.jpg 1.0,0.0 0.3424127,0.015507986
[40] Total Num: 13679, avg: 40.304647636969285rec_074/head/000031/000123.jpg 0.0,0.0 -0.025844216,0.087698
[40] Total Num: 13680, avg: 40.30208427337737rec_074/head/000044/000123.jpg 0.0,0.0 -0.52473146,0.04146269
[40] Total Num: 13681, avg: 40.30134220579213rec_074/head/000045/000123.jpg 0.0,0.0 -0.28330073,0.01049455
[40] Total Num: 13682, avg: 40.29958379526631rec_074/head/000057/000123.jpg 0.0,0.0 -0.7182385,0.17832316
[40] Total Num: 13683, avg: 40.299721304220604rec_074/head/000014/000124.jpg 0.0,0.0 0.34167948,-0.045218337
[40] Total Num: 13684, avg: 40.29821889961515rec_074/head/000031/000124.jpg 0.0,0.0 -0.038919557,0.036526445
[40] Total Num: 13685, avg: 40.295497642322744rec_074/head/000044/000124.jpg 0.0,0.0 -0.5468713,-0.025358748
[40] Total Num: 13686, avg: 40.29484501665102rec_074/head/000045/000124.jpg 0.0,0.0 -0.288028,-0.046276744
[40] Total Num: 13687, avg: 40.29312175657163rec_074/head/000057/000124.jpg 0.0,0.0 -0.75626826,0.06515064
[40] Total Num: 13688, avg: 40.29335309470869rec_074/head/000014/000125.jpg 0.0,0.0 0.34228435,-0.12884907
[40] Total Num: 13689, avg: 40.29193665101261rec_074/head/000031/000125.jpg 1.0,0.0 -0.040788796,-0.034335412
[40] Total Num: 13690, avg: 40.29335086985441rec_074/head/000044/000125.jpg 0.0,0.0 -0.55250883,-0.12114725
[40] Total Num: 13691, avg: 40.29276930152632rec_074/head/000045/000125.jpg 0.0,0.0 -0.30648327,-0.13384302
[40] Total Num: 13692, avg: 40.29122244249165rec_074/head/000057/000125.jpg 0.0,0.0 -0.76585454,-0.12177815
[40] Total Num: 13693, avg: 40.29151664395399rec_074/head/000014/000126.jpg 0.0,0.0 0.35602546,-0.2265548
[40] Total Num: 13694, avg: 40.29032909298571rec_074/head/000031/000126.jpg 1.0,0.0 -0.037589062,-0.11164088
[40] Total Num: 13695, avg: 40.29174343756643rec_074/head/000044/000126.jpg 0.0,0.0 -0.5773381,-0.23555161
[40] Total Num: 13696, avg: 40.2913887824204rec_074/head/000045/000126.jpg 0.0,0.0 -0.30472842,-0.22743073
[40] Total Num: 13697, avg: 40.290028831698166rec_074/head/000057/000126.jpg 0.0,0.0 -0.8269635,-0.33736053
[40] Total Num: 13698, avg: 40.29075862668791rec_074/head/000014/000127.jpg 1.0,0.0 0.37254202,-0.32704398
[40] Total Num: 13699, avg: 40.29073368991063rec_074/head/000031/000127.jpg 0.0,0.0 -0.033868957,-0.19448428
[40] Total Num: 13700, avg: 40.28861821543387rec_074/head/000044/000127.jpg 0.0,0.0 -0.58199054,-0.34427068
[40] Total Num: 13701, avg: 40.28846242171089rec_074/head/000045/000127.jpg 0.0,0.0 -0.31100184,-0.3240146
[40] Total Num: 13702, avg: 40.28738406795275rec_074/head/000057/000127.jpg 0.0,0.0 -0.9126872,-0.5452907
[40] Total Num: 13703, avg: 40.28871108588459rec_074/head/000014/000128.jpg 0.0,0.0 0.38604537,-0.4164501
[40] Total Num: 13704, avg: 40.28811272446383rec_074/head/000031/000128.jpg 0.0,0.0 -0.026305618,-0.2643215
[40] Total Num: 13705, avg: 40.286283425771664rec_074/head/000044/000128.jpg 0.0,0.0 -0.5878419,-0.43916702
[40] Total Num: 13706, avg: 40.28634526742097rec_074/head/000045/000128.jpg 0.0,0.0 -0.3166908,-0.41551182
[40] Total Num: 13707, avg: 40.28556633830221rec_074/head/000057/000128.jpg 0.0,0.0 -0.9540395,-0.69826746
[40] Total Num: 13708, avg: 40.28727464390253rec_074/head/000014/000129.jpg 0.0,0.0 0.4060344,-0.49403265
[40] Total Num: 13709, avg: 40.28696313917612rec_074/head/000031/000129.jpg 0.0,0.0 -0.023516374,-0.3233197
[40] Total Num: 13710, avg: 40.28537926702358rec_074/head/000044/000129.jpg 0.0,0.0 -0.63222504,-0.5325607
[40] Total Num: 13711, avg: 40.285794116376074rec_074/head/000045/000129.jpg 0.0,0.0 -0.3246018,-0.48458406
[40] Total Num: 13712, avg: 40.28526286077099rec_074/head/000057/000129.jpg 0.0,0.0 -1.0732346,-0.824976
[40] Total Num: 13713, avg: 40.287510175342604rec_074/head/000014/000130.jpg 0.0,0.0 0.4263105,-0.5528022
[40] Total Num: 13714, avg: 40.287431269873586rec_074/head/000031/000130.jpg 0.0,0.0 -0.021651387,-0.376584
[40] Total Num: 13715, avg: 40.28606948896725rec_074/head/000044/000130.jpg 1.0,0.0 -0.6563195,-0.5952899
[40] Total Num: 13716, avg: 40.28998969905519rec_074/head/000045/000130.jpg 0.0,0.0 -0.33741587,-0.54744977
[40] Total Num: 13717, avg: 40.289700369025844rec_074/head/000057/000130.jpg 0.0,0.0 -1.1124626,-0.8914669
[40] Total Num: 13718, avg: 40.29214755744332rec_074/head/000014/000131.jpg 0.0,0.0 0.4343039,-0.5559104
[40] Total Num: 13719, avg: 40.29209678067087rec_074/head/000031/000131.jpg 0.0,0.0 -0.021741068,-0.37126103
[40] Total Num: 13720, avg: 40.29071298669799rec_074/head/000044/000131.jpg 0.0,0.0 -0.67312324,-0.6008385
[40] Total Num: 13721, avg: 40.29140885346594rec_074/head/000045/000131.jpg 0.0,0.0 -0.34028155,-0.54779744
[40] Total Num: 13722, avg: 40.29112645410301rec_074/head/000057/000131.jpg 0.0,0.0 -1.091005,-0.87262964
[40] Total Num: 13723, avg: 40.293490966828756rec_074/head/000014/000132.jpg 0.0,0.0 0.4371177,-0.55059564
[40] Total Num: 13724, avg: 40.29343013101733rec_074/head/000031/000132.jpg 0.0,0.0 -0.022238422,-0.37180042
[40] Total Num: 13725, avg: 40.29204910864803rec_074/head/000044/000132.jpg 1.0,0.0 -0.6848089,-0.60294896
[40] Total Num: 13726, avg: 40.29606227686076rec_074/head/000045/000132.jpg 0.0,0.0 -0.34999564,-0.55227405
[40] Total Num: 13727, avg: 40.29581462474228rec_074/head/000057/000132.jpg 0.0,0.0 -1.1653906,-0.8865055
[40] Total Num: 13728, avg: 40.29838366890743rec_074/head/000014/000133.jpg 0.0,0.0 0.44188496,-0.5508624
[40] Total Num: 13729, avg: 40.2983346576022rec_074/head/000031/000133.jpg 0.0,0.0 -0.0223079,-0.37501806
[40] Total Num: 13730, avg: 40.296967199769995rec_074/head/000044/000133.jpg 1.0,0.0 -0.68668383,-0.59952193
[40] Total Num: 13731, avg: 40.300985918345916rec_074/head/000045/000133.jpg 0.0,0.0 -0.35004935,-0.5480008
[40] Total Num: 13732, avg: 40.30072348849495rec_074/head/000057/000133.jpg 0.0,0.0 -1.188398,-0.8840291
[40] Total Num: 13733, avg: 40.30334592366091rec_074/head/000014/000134.jpg 1.0,0.0 0.44347084,-0.5471034
[40] Total Num: 13734, avg: 40.30358000377096rec_074/head/000031/000134.jpg 0.0,0.0 -0.022097152,-0.36678293
[40] Total Num: 13735, avg: 40.3021783230418rec_074/head/000044/000134.jpg 0.0,0.0 -0.6913339,-0.5974083
[40] Total Num: 13736, avg: 40.30291596594999rec_074/head/000045/000134.jpg 0.0,0.0 -0.35342285,-0.5549735
[40] Total Num: 13737, avg: 40.302684186822496rec_074/head/000057/000134.jpg 0.0,0.0 -1.1967975,-0.8782432
[40] Total Num: 13738, avg: 40.30531976363655rec_074/head/000014/000135.jpg 0.0,0.0 0.46064505,-0.5593198
[40] Total Num: 13739, avg: 40.30534124780128rec_074/head/000031/000135.jpg 0.0,0.0 -0.021328043,-0.37535393
[40] Total Num: 13740, avg: 40.30397544740171rec_074/head/000044/000135.jpg 0.0,0.0 -0.70647895,-0.6017737
[40] Total Num: 13741, avg: 40.30476612025988rec_074/head/000045/000135.jpg 0.0,0.0 -0.35900894,-0.5552897
[40] Total Num: 13742, avg: 40.304546783230464rec_074/head/000057/000135.jpg 0.0,0.0 -1.2193439,-0.8761041
[40] Total Num: 13743, avg: 40.307236455576415rec_074/head/000014/000136.jpg 0.0,0.0 0.45706847,-0.5518042
[40] Total Num: 13744, avg: 40.307226266118576rec_074/head/000031/000136.jpg 0.0,0.0 -0.020202193,-0.37042454
[40] Total Num: 13745, avg: 40.30584006195812rec_074/head/000044/000136.jpg 0.0,0.0 -0.7006954,-0.5943938
[40] Total Num: 13746, avg: 40.30659670312199rec_074/head/000045/000136.jpg 0.0,0.0 -0.35430083,-0.54863656
[40] Total Num: 13747, avg: 40.30634503053337rec_074/head/000057/000136.jpg 0.0,0.0 -1.2792774,-0.8806776
[40] Total Num: 13748, avg: 40.309192771931876rec_074/head/000014/000137.jpg 0.0,0.0 0.43880004,-0.44004193
[40] Total Num: 13749, avg: 40.30880757085798rec_074/head/000031/000137.jpg 0.0,0.0 -0.0069562667,-0.28003654
