name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[30] Total Num: 11371, avg: 38.33116985738906rec_049/head/000000/000608.jpg 0.0,0.0 0.5439952,0.2080762
[30] Total Num: 11372, avg: 38.33071471298487rec_049/head/000000/000609.jpg 0.0,0.0 0.5295746,0.3525218
[30] Total Num: 11373, avg: 38.330501769101396rec_049/head/000000/000612.jpg 0.0,0.0 -0.102515124,0.58048534
[30] Total Num: 11374, avg: 38.33009599660061rec_049/head/000000/000613.jpg 0.0,0.0 -0.39048883,0.3427313
[30] Total Num: 11375, avg: 38.329313726221706rec_049/head/000000/000615.jpg 0.0,0.0 -0.6742455,-0.19188625
[30] Total Num: 11376, avg: 38.329454343354904rec_049/head/000000/000624.jpg 0.0,0.0 0.2059729,-1.2556185
[30] Total Num: 11377, avg: 38.33244341031997rec_057/head/000512/000003.jpg 0.0,0.0 0.800236,-0.16636212
[30] Total Num: 11378, avg: 38.33317119224719rec_057/head/000511/000003.jpg 0.0,0.0 0.71096677,-0.18076791
[30] Total Num: 11379, avg: 38.333476549945175rec_057/head/000513/000003.jpg 0.0,0.0 1.1724945,-0.21920624
[30] Total Num: 11380, avg: 38.33606189610581rec_057/head/000511/000004.jpg 0.0,0.0 0.72458965,-0.17825428
[30] Total Num: 11381, avg: 38.336430522550465rec_057/head/000512/000004.jpg 0.0,0.0 0.80262715,-0.16422172
[30] Total Num: 11382, avg: 38.337167727651085rec_057/head/000511/000005.jpg 0.0,0.0 0.7408076,-0.1822885
[30] Total Num: 11383, avg: 38.33761892131472rec_057/head/000512/000005.jpg 0.0,0.0 0.80959374,-0.16800004
[30] Total Num: 11384, avg: 38.338393025190186rec_057/head/000513/000005.jpg 0.0,0.0 1.2318709,-0.22596797
[30] Total Num: 11385, avg: 38.34127008242223rec_057/head/000511/000006.jpg 0.0,0.0 0.75075537,-0.184236
[30] Total Num: 11386, avg: 38.3417709830523rec_057/head/000512/000006.jpg 0.0,0.0 0.82256246,-0.17217043
[30] Total Num: 11387, avg: 38.34261133015659rec_057/head/000513/000006.jpg 0.0,0.0 1.2606056,-0.2322946
[30] Total Num: 11388, avg: 38.34563006715617rec_057/head/000270/000007.jpg 0.0,0.0 1.1958976,-0.2331568
[30] Total Num: 11389, avg: 38.34833294328456rec_057/head/000511/000007.jpg 0.0,0.0 0.7632142,-0.18357608
[30] Total Num: 11390, avg: 38.348892909537504rec_057/head/000512/000007.jpg 0.0,0.0 0.84668964,-0.1731644
[30] Total Num: 11391, avg: 38.34985123536606rec_057/head/000513/000007.jpg 0.0,0.0 1.2384626,-0.23297936
[30] Total Num: 11392, avg: 38.352760490542686rec_057/head/000511/000008.jpg 0.0,0.0 0.7868334,-0.17144811
[30] Total Num: 11393, avg: 38.353424153034545rec_057/head/000512/000008.jpg 0.0,0.0 0.8305267,-0.15638858
[30] Total Num: 11394, avg: 38.35429020943288rec_057/head/000513/000008.jpg 0.0,0.0 1.2728113,-0.2167946
[30] Total Num: 11395, avg: 38.357360318255196rec_057/head/000512/000009.jpg 0.0,0.0 0.8594903,-0.13012172
[30] Total Num: 11396, avg: 38.358352239845374rec_057/head/000511/000009.jpg 0.0,0.0 0.79366165,-0.14276712
[30] Total Num: 11397, avg: 38.359026601109946rec_057/head/000270/000010.jpg 0.0,0.0 1.2301812,-0.11081986
[30] Total Num: 11398, avg: 38.36185601744808rec_057/head/000512/000010.jpg 0.0,0.0 0.8350725,-0.07816832
[30] Total Num: 11399, avg: 38.36270192157133rec_057/head/000511/000010.jpg 0.0,0.0 0.79244804,-0.09262181
[30] Total Num: 11400, avg: 38.36334077044615rec_057/head/000511/000011.jpg 0.0,0.0 0.7915529,-0.035439897
[30] Total Num: 11401, avg: 38.363956929402924rec_057/head/000512/000011.jpg 0.0,0.0 0.8463801,-0.021165956
[30] Total Num: 11402, avg: 38.36484637052787rec_057/head/000512/000012.jpg 0.0,0.0 0.85945016,0.038687047
[30] Total Num: 11403, avg: 38.365803571541235rec_057/head/000511/000012.jpg 0.0,0.0 0.80557114,0.021887785
[30] Total Num: 11404, avg: 38.36648782282677rec_057/head/000513/000012.jpg 0.0,0.0 1.3190111,0.06193853
[30] Total Num: 11405, avg: 38.36975266636317rec_057/head/000511/000013.jpg 0.0,0.0 0.8147221,0.07782723
[30] Total Num: 11406, avg: 38.37049558403385rec_057/head/000512/000013.jpg 0.0,0.0 0.85374767,0.09367324
[30] Total Num: 11407, avg: 38.3714392401235rec_057/head/000512/000014.jpg 0.0,0.0 0.87150455,0.14018553
[30] Total Num: 11408, avg: 38.37249404471414rec_057/head/000511/000014.jpg 0.0,0.0 0.8132055,0.12078533
[30] Total Num: 11409, avg: 38.373249090785556rec_057/head/000513/000014.jpg 0.0,0.0 1.3346066,0.20428455
[30] Total Num: 11410, avg: 38.37661286409183rec_057/head/000511/000015.jpg 0.0,0.0 0.79332256,0.14513291
[30] Total Num: 11411, avg: 38.37728478934162rec_057/head/000512/000015.jpg 0.0,0.0 0.87084395,0.16623518
[30] Total Num: 11412, avg: 38.378352122003676rec_057/head/000513/000015.jpg 0.0,0.0 1.2940313,0.24276187
[30] Total Num: 11413, avg: 38.38152752218682rec_057/head/000511/000016.jpg 0.0,0.0 0.79326445,0.13819498
[30] Total Num: 11414, avg: 38.382193760229846rec_057/head/000512/000016.jpg 0.0,0.0 0.8532566,0.15644293
[30] Total Num: 11415, avg: 38.38316736165079rec_057/head/000511/000017.jpg 0.0,0.0 0.7643517,0.09157056
[30] Total Num: 11416, avg: 38.383663224101085rec_057/head/000512/000017.jpg 0.0,0.0 0.8318497,0.10999555
[30] Total Num: 11417, avg: 38.384503420810574rec_057/head/000511/000018.jpg 0.0,0.0 0.7367459,0.027333029
[30] Total Num: 11418, avg: 38.38484074024208rec_057/head/000512/000018.jpg 0.0,0.0 0.79414356,0.042474084
[30] Total Num: 11419, avg: 38.38546837761831rec_057/head/000511/000019.jpg 0.0,0.0 0.71417564,-0.045739155
[30] Total Num: 11420, avg: 38.385696298876006rec_057/head/000512/000019.jpg 0.0,0.0 0.76997185,-0.031513255
[30] Total Num: 11421, avg: 38.38620061288866rec_057/head/000513/000019.jpg 0.0,0.0 1.1627204,-0.042432744
[30] Total Num: 11422, avg: 38.38867435366105rec_057/head/000511/000020.jpg 0.0,0.0 0.72163504,-0.13100617
[30] Total Num: 11423, avg: 38.38898187928749rec_057/head/000512/000020.jpg 0.0,0.0 0.7689358,-0.11560472
[30] Total Num: 11424, avg: 38.38951248509122rec_057/head/000513/000020.jpg 0.0,0.0 1.1535358,-0.16561557
[30] Total Num: 11425, avg: 38.391967652365686rec_057/head/000511/000021.jpg 0.0,0.0 0.7315109,-0.22102728
[30] Total Num: 11426, avg: 38.392409690362214rec_057/head/000512/000021.jpg 0.0,0.0 0.7704792,-0.2024246
[30] Total Num: 11427, avg: 38.393017496362226rec_057/head/000511/000022.jpg 0.0,0.0 0.73155814,-0.29680964
[30] Total Num: 11428, avg: 38.393563699039035rec_057/head/000512/000022.jpg 0.0,0.0 0.79809445,-0.28451428
[30] Total Num: 11429, avg: 38.394398305076045rec_057/head/000513/000022.jpg 0.0,0.0 1.2011135,-0.39823943
[30] Total Num: 11430, avg: 38.39721124634111rec_057/head/000511/000023.jpg 0.0,0.0 0.7352835,-0.36662713
[30] Total Num: 11431, avg: 38.3978923915956rec_057/head/000512/000023.jpg 0.0,0.0 0.80682546,-0.3544386
[30] Total Num: 11432, avg: 38.39886784870493rec_057/head/000513/000023.jpg 0.0,0.0 1.2079105,-0.48301226
[30] Total Num: 11433, avg: 38.40177860474792rec_057/head/000511/000024.jpg 0.0,0.0 0.73611355,-0.43048546
[30] Total Num: 11434, avg: 38.40258871581828rec_057/head/000512/000024.jpg 0.0,0.0 0.82316655,-0.42089996
[30] Total Num: 11435, avg: 38.403746585832835rec_057/head/000513/000024.jpg 0.0,0.0 1.249033,-0.5597707
[30] Total Num: 11436, avg: 38.40689912916962rec_057/head/000511/000025.jpg 0.0,0.0 0.7396599,-0.4835415
[30] Total Num: 11437, avg: 38.40783893392757rec_057/head/000512/000025.jpg 0.0,0.0 0.83684367,-0.47209483
[30] Total Num: 11438, avg: 38.40914767245479rec_057/head/000513/000025.jpg 0.0,0.0 1.2252415,-0.6031914
[30] Total Num: 11439, avg: 38.412241790155626rec_057/head/000511/000026.jpg 0.0,0.0 0.73172355,-0.5026506
[30] Total Num: 11440, avg: 38.41319420271331rec_057/head/000512/000026.jpg 0.0,0.0 0.8430813,-0.49357706
[30] Total Num: 11441, avg: 38.41456900810478rec_057/head/000513/000026.jpg 0.0,0.0 1.2645483,-0.6228994
[30] Total Num: 11442, avg: 38.41783869506249rec_057/head/000511/000027.jpg 0.0,0.0 0.7321315,-0.4839566
[30] Total Num: 11443, avg: 38.41874831662543rec_057/head/000512/000027.jpg 0.0,0.0 0.84281224,-0.47220764
[30] Total Num: 11444, avg: 38.42008027166135rec_057/head/000513/000027.jpg 0.0,0.0 1.2466239,-0.59570056
[30] Total Num: 11445, avg: 38.4232513115112rec_057/head/000270/000028.jpg 0.0,0.0 1.1416568,-0.5165087
[30] Total Num: 11446, avg: 38.425904238289235rec_057/head/000511/000028.jpg 0.0,0.0 0.7236381,-0.4189265
[30] Total Num: 11447, avg: 38.4266354414659rec_057/head/000512/000028.jpg 0.0,0.0 0.8215961,-0.40441433
[30] Total Num: 11448, avg: 38.42775435347427rec_057/head/000513/000028.jpg 0.0,0.0 1.219935,-0.5214487
[30] Total Num: 11449, avg: 38.430744402424374rec_057/head/000270/000029.jpg 0.0,0.0 1.1002953,-0.40813476
[30] Total Num: 11450, avg: 38.43310080518718rec_057/head/000511/000029.jpg 0.0,0.0 0.69805294,-0.32162654
[30] Total Num: 11451, avg: 38.4335328317993rec_057/head/000512/000029.jpg 0.0,0.0 0.77018046,-0.303378
[30] Total Num: 11452, avg: 38.43426025121705rec_057/head/000513/000029.jpg 0.0,0.0 1.1671827,-0.410481
[30] Total Num: 11453, avg: 38.4369196648276rec_057/head/000511/000030.jpg 0.0,0.0 0.66978973,-0.22479758
[30] Total Num: 11454, avg: 38.437070247493445rec_057/head/000512/000030.jpg 0.0,0.0 0.74250937,-0.20975362
[30] Total Num: 11455, avg: 38.43754661250739rec_057/head/000513/000030.jpg 0.0,0.0 1.1051102,-0.28729331
[30] Total Num: 11456, avg: 38.43982094748736rec_057/head/000511/000031.jpg 0.0,0.0 0.64239085,-0.14393982
[30] Total Num: 11457, avg: 38.43974685891775rec_057/head/000512/000031.jpg 0.0,0.0 0.69948155,-0.12649415
[30] Total Num: 11458, avg: 38.43993699951995rec_057/head/000513/000031.jpg 0.0,0.0 1.0443668,-0.17393057
[30] Total Num: 11459, avg: 38.44184807175038rec_057/head/000512/000032.jpg 0.0,0.0 0.6972479,-0.06015578
[30] Total Num: 11460, avg: 38.44199040051576rec_057/head/000511/000032.jpg 0.0,0.0 0.6229895,-0.07580051
[30] Total Num: 11461, avg: 38.4417706160436rec_057/head/000513/000032.jpg 0.0,0.0 1.0217594,-0.07591597
[30] Total Num: 11462, avg: 38.443533103923365rec_057/head/000511/000033.jpg 0.0,0.0 0.5955746,-0.018419722
[30] Total Num: 11463, avg: 38.443157523321005rec_057/head/000512/000033.jpg 0.0,0.0 0.65865123,-0.0042809234
[30] Total Num: 11464, avg: 38.44309606639982rec_057/head/000513/000033.jpg 0.0,0.0 0.991864,0.003973295
[30] Total Num: 11465, avg: 38.444699801438354rec_057/head/000511/000034.jpg 0.0,0.0 0.55972433,0.026646951
[30] Total Num: 11466, avg: 38.444146652374215rec_057/head/000512/000034.jpg 0.0,0.0 0.6255482,0.038938776
[30] Total Num: 11467, avg: 38.443924903782175rec_057/head/000513/000034.jpg 0.0,0.0 0.9750489,0.06786071
[30] Total Num: 11468, avg: 38.44545190206121rec_057/head/000270/000035.jpg 0.0,0.0 0.878745,0.11670458
[30] Total Num: 11469, avg: 38.446517835591635rec_057/head/000511/000035.jpg 0.0,0.0 0.5454648,0.06375282
[30] Total Num: 11470, avg: 38.44590733722827rec_057/head/000512/000035.jpg 0.0,0.0 0.609986,0.0742859
[30] Total Num: 11471, avg: 38.44562219891639rec_057/head/000513/000035.jpg 0.0,0.0 0.95383203,0.11895656
[30] Total Num: 11472, avg: 38.44705975454699rec_057/head/000511/000036.jpg 0.0,0.0 0.5314677,0.0953027
[30] Total Num: 11473, avg: 38.44640109458812rec_057/head/000512/000036.jpg 0.0,0.0 0.5998161,0.1036538
[30] Total Num: 11474, avg: 38.44608452320098rec_057/head/000513/000036.jpg 0.0,0.0 0.9281462,0.15915143
[30] Total Num: 11475, avg: 38.44741550237101rec_057/head/000270/000037.jpg 0.0,0.0 0.8458721,0.18544844
[30] Total Num: 11476, avg: 38.448363740628615rec_057/head/000511/000037.jpg 0.0,0.0 0.5262412,0.11892643
[30] Total Num: 11477, avg: 38.44770090369124rec_057/head/000512/000037.jpg 0.0,0.0 0.58636546,0.12498741
[30] Total Num: 11478, avg: 38.44733634066827rec_057/head/000512/000038.jpg 0.0,0.0 0.6994666,0.16574246
[30] Total Num: 11479, avg: 38.447558792603274rec_057/head/000511/000038.jpg 0.0,0.0 0.5824116,0.15525152
[30] Total Num: 11480, avg: 38.447206388720254rec_057/head/000511/000039.jpg 0.0,0.0 0.54377174,0.14121382
[30] Total Num: 11481, avg: 38.44665238800545rec_057/head/000512/000039.jpg 0.0,0.0 0.66108924,0.15093303
[30] Total Num: 11482, avg: 38.446675092120394rec_057/head/000513/000039.jpg 0.0,0.0 1.0463175,0.22162655
[30] Total Num: 11483, avg: 38.44861799638908rec_057/head/000511/000040.jpg 0.0,0.0 0.51038116,0.1142455
[30] Total Num: 11484, avg: 38.44787386802949rec_057/head/000512/000040.jpg 0.0,0.0 0.6318141,0.12682602
[30] Total Num: 11485, avg: 38.44773251205028rec_057/head/000270/000041.jpg 0.0,0.0 0.8763118,0.1342672
[30] Total Num: 11486, avg: 38.448793753237226rec_057/head/000511/000041.jpg 0.0,0.0 0.48615605,0.07769996
[30] Total Num: 11487, avg: 38.44789980918082rec_057/head/000512/000041.jpg 0.0,0.0 0.5893763,0.088717826
[30] Total Num: 11488, avg: 38.44752171074018rec_057/head/000513/000041.jpg 0.0,0.0 0.9489828,0.13728485
[30] Total Num: 11489, avg: 38.44894138124823rec_057/head/000511/000042.jpg 0.0,0.0 0.462953,0.030133164
[30] Total Num: 11490, avg: 38.44790816770716rec_057/head/000512/000042.jpg 0.0,0.0 0.57180876,0.043877035
[30] Total Num: 11491, avg: 38.44742082203519rec_057/head/000513/000042.jpg 0.0,0.0 0.89795387,0.075025566
[30] Total Num: 11492, avg: 38.44856334487802rec_057/head/000511/000043.jpg 0.0,0.0 0.44656718,-0.035914354
[30] Total Num: 11493, avg: 38.447450920207004rec_057/head/000512/000043.jpg 0.0,0.0 0.5315121,-0.01810422
[30] Total Num: 11494, avg: 38.4467568115164rec_057/head/000513/000043.jpg 0.0,0.0 0.8475819,-0.010354039
[30] Total Num: 11495, avg: 38.44763709185877rec_057/head/000511/000044.jpg 0.0,0.0 0.42007205,-0.11241447
[30] Total Num: 11496, avg: 38.44645563629046rec_057/head/000512/000044.jpg 0.0,0.0 0.5034799,-0.08942758
[30] Total Num: 11497, avg: 38.445656625367945rec_057/head/000513/000044.jpg 0.0,0.0 0.81367683,-0.10868284
[30] Total Num: 11498, avg: 38.44639529403011rec_057/head/000511/000045.jpg 0.0,0.0 0.41363966,-0.19307293
[30] Total Num: 11499, avg: 38.44531453885286rec_057/head/000512/000045.jpg 0.0,0.0 0.49934617,-0.16541503
[30] Total Num: 11500, avg: 38.44458128696517rec_057/head/000513/000045.jpg 0.0,0.0 0.77298546,-0.20510566
[30] Total Num: 11501, avg: 38.44519533666568rec_057/head/000511/000046.jpg 0.0,0.0 0.41013303,-0.2832622
[30] Total Num: 11502, avg: 38.44431283485411rec_057/head/000512/000046.jpg 0.0,0.0 0.50965923,-0.24948265
[30] Total Num: 11503, avg: 38.44377286510416rec_057/head/000513/000046.jpg 0.0,0.0 0.80319643,-0.3169204
[30] Total Num: 11504, avg: 38.44466554996697rec_057/head/000270/000047.jpg 0.0,0.0 0.79125965,-0.42188242
[30] Total Num: 11505, avg: 38.44567949004791rec_057/head/000511/000047.jpg 0.0,0.0 0.42557216,-0.37995926
[30] Total Num: 11506, avg: 38.44513993190391rec_057/head/000512/000047.jpg 0.0,0.0 0.5414876,-0.34341288
[30] Total Num: 11507, avg: 38.44494527143885rec_057/head/000513/000047.jpg 0.0,0.0 0.8638496,-0.42795065
[30] Total Num: 11508, avg: 38.44627749763498rec_057/head/000270/000048.jpg 0.0,0.0 0.793304,-0.49424943
[30] Total Num: 11509, avg: 38.44744326206458rec_057/head/000511/000048.jpg 0.0,0.0 0.40991443,-0.4508138
[30] Total Num: 11510, avg: 38.44708799238626rec_057/head/000512/000048.jpg 0.0,0.0 0.5297263,-0.4055224
[30] Total Num: 11511, avg: 38.44700895127373rec_057/head/000513/000048.jpg 0.0,0.0 0.86546123,-0.50105095
[30] Total Num: 11512, avg: 38.44847701292917rec_057/head/000511/000049.jpg 0.0,0.0 0.3786789,-0.47897723
[30] Total Num: 11513, avg: 38.448129949558655rec_057/head/000512/000049.jpg 0.0,0.0 0.50792074,-0.43085867
[30] Total Num: 11514, avg: 38.44804311013944rec_057/head/000513/000049.jpg 0.0,0.0 0.8258787,-0.52162856
[30] Total Num: 11515, avg: 38.44939387847566rec_057/head/000270/000050.jpg 0.0,0.0 0.73934615,-0.4947979
[30] Total Num: 11516, avg: 38.45034796744707rec_057/head/000511/000050.jpg 0.0,0.0 0.3717511,-0.46626356
[30] Total Num: 11517, avg: 38.449932953145264rec_057/head/000512/000050.jpg 0.0,0.0 0.49674088,-0.41544172
[30] Total Num: 11518, avg: 38.4497594563091rec_057/head/000513/000050.jpg 0.0,0.0 0.8115364,-0.50286806
[30] Total Num: 11519, avg: 38.451014191179624rec_057/head/000270/000051.jpg 0.0,0.0 0.73854506,-0.44069922
[30] Total Num: 11520, avg: 38.451845327353944rec_057/head/000511/000051.jpg 0.0,0.0 0.3775346,-0.412914
[30] Total Num: 11521, avg: 38.45125322427645rec_057/head/000512/000051.jpg 0.0,0.0 0.4955176,-0.36523065
[30] Total Num: 11522, avg: 38.45093155017472rec_057/head/000513/000051.jpg 0.0,0.0 0.8097374,-0.44797412
[30] Total Num: 11523, avg: 38.452069575770324rec_057/head/000270/000052.jpg 0.0,0.0 0.7479457,-0.35859767
[30] Total Num: 11524, avg: 38.45278093667082rec_057/head/000511/000052.jpg 0.0,0.0 0.38340485,-0.32811043
[30] Total Num: 11525, avg: 38.45192665995969rec_057/head/000512/000052.jpg 0.0,0.0 0.4993104,-0.29178983
[30] Total Num: 11526, avg: 38.45143411702069rec_057/head/000513/000052.jpg 0.0,0.0 0.80871755,-0.36051717
[30] Total Num: 11527, avg: 38.45241483147964rec_057/head/000511/000053.jpg 0.0,0.0 0.3559738,-0.21825968
[30] Total Num: 11528, avg: 38.451142435984806rec_057/head/000512/000053.jpg 0.0,0.0 0.44872546,-0.18561824
[30] Total Num: 11529, avg: 38.45020851506289rec_057/head/000513/000053.jpg 0.0,0.0 0.7272416,-0.23389679
[30] Total Num: 11530, avg: 38.450637119208366rec_057/head/000270/000054.jpg 0.0,0.0 0.6643412,-0.11638252
[30] Total Num: 11531, avg: 38.45064627510615rec_057/head/000511/000054.jpg 0.0,0.0 0.35129642,-0.122219525
[30] Total Num: 11532, avg: 38.44915587428098rec_057/head/000512/000054.jpg 0.0,0.0 0.4529539,-0.09999269
[30] Total Num: 11533, avg: 38.448122766034004rec_057/head/000513/000054.jpg 0.0,0.0 0.7386883,-0.1186375
[30] Total Num: 11534, avg: 38.4484969628419rec_057/head/000270/000055.jpg 0.0,0.0 0.68984205,-0.019096056
[30] Total Num: 11535, avg: 38.448591388542624rec_057/head/000511/000055.jpg 0.0,0.0 0.3517984,-0.042783473
[30] Total Num: 11536, avg: 38.44701808099945rec_057/head/000512/000055.jpg 0.0,0.0 0.4604212,-0.02853117
[30] Total Num: 11537, avg: 38.44597622863861rec_057/head/000513/000055.jpg 0.0,0.0 0.74893945,-0.018262507
[30] Total Num: 11538, avg: 38.44636410940263rec_057/head/000270/000056.jpg 0.0,0.0 0.6904413,0.057208
[30] Total Num: 11539, avg: 38.446470387124364rec_057/head/000511/000056.jpg 0.0,0.0 0.33763644,0.02010763
[30] Total Num: 11540, avg: 38.444818015900694rec_057/head/000512/000056.jpg 0.0,0.0 0.45251372,0.031714868
[30] Total Num: 11541, avg: 38.44373851770455rec_057/head/000513/000056.jpg 0.0,0.0 0.75700086,0.05946023
[30] Total Num: 11542, avg: 38.44417486207985rec_057/head/000270/000057.jpg 0.0,0.0 0.6894734,0.111424044
[30] Total Num: 11543, avg: 38.44430383672178rec_057/head/000511/000057.jpg 0.0,0.0 0.3094008,0.06586437
[30] Total Num: 11544, avg: 38.44254254551424rec_057/head/000512/000057.jpg 0.0,0.0 0.44375136,0.07286875
[30] Total Num: 11545, avg: 38.4414425486921rec_057/head/000513/000057.jpg 0.0,0.0 0.7548493,0.11445816
[30] Total Num: 11546, avg: 38.441893381120934rec_057/head/000270/000058.jpg 0.0,0.0 0.6796462,0.14015833
[30] Total Num: 11547, avg: 38.441996362795706rec_057/head/000511/000058.jpg 0.0,0.0 0.2872491,0.091372244
[30] Total Num: 11548, avg: 38.440161134380034rec_057/head/000512/000058.jpg 0.0,0.0 0.4380006,0.095981635
[30] Total Num: 11549, avg: 38.43905391554472rec_057/head/000513/000058.jpg 0.0,0.0 0.74438107,0.1437323
[30] Total Num: 11550, avg: 38.43947368944231rec_057/head/000270/000059.jpg 0.0,0.0 0.6558818,0.13043565
[30] Total Num: 11551, avg: 38.43945358767987rec_057/head/000511/000059.jpg 0.0,0.0 0.26495215,0.08239744
[30] Total Num: 11552, avg: 38.437500838872324rec_057/head/000512/000059.jpg 0.0,0.0 0.4199618,0.08962642
[30] Total Num: 11553, avg: 38.43630067310814rec_057/head/000513/000059.jpg 0.0,0.0 0.7169074,0.13248156
[30] Total Num: 11554, avg: 38.436578691279834rec_057/head/000270/000060.jpg 0.0,0.0 0.6206777,0.08139931
[30] Total Num: 11555, avg: 38.43635282691393rec_057/head/000511/000060.jpg 0.0,0.0 0.24001935,0.039451152
[30] Total Num: 11556, avg: 38.4342324337457rec_057/head/000512/000060.jpg 0.0,0.0 0.38886672,0.04895293
[30] Total Num: 11557, avg: 38.43284912616528rec_057/head/000513/000060.jpg 0.0,0.0 0.673408,0.08243277
[30] Total Num: 11558, avg: 38.432883197666634rec_057/head/000270/000061.jpg 0.0,0.0 0.5703488,0.004243178
[30] Total Num: 11559, avg: 38.43238544692435rec_057/head/000511/000061.jpg 0.0,0.0 0.22662124,-0.025411928
[30] Total Num: 11560, avg: 38.43019098664934rec_057/head/000512/000061.jpg 0.0,0.0 0.36450604,-0.010498422
[30] Total Num: 11561, avg: 38.428674053873436rec_057/head/000513/000061.jpg 0.0,0.0 0.63268965,0.0053513227
[30] Total Num: 11562, avg: 38.42848575527543rec_057/head/000270/000062.jpg 0.0,0.0 0.53231144,-0.08518077
[30] Total Num: 11563, avg: 38.42783035184405rec_057/head/000511/000062.jpg 0.0,0.0 0.21588148,-0.103332065
[30] Total Num: 11564, avg: 38.42569140689026rec_057/head/000512/000062.jpg 0.0,0.0 0.3340176,-0.07891772
